Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
0,57,1235.9,,,,2510.3,Initial selection
1,11,1232.0,363.50548262931534,175.69585382264958,31.301604801110955,2510.3,Continuing
2,30,1194.0,1249.6659128513493,1214.9072191834548,5.793115611315762,2510.3,Continuing
3,296,1681.2,1235.376168531883,1196.2124161982947,6.527292055598037,2510.3,Continuing
4,136,1199.0,1279.6830876917022,1241.8926485423572,6.298406524890835,2510.3,Continuing
5,8,1683.0,1244.4906422344882,1146.954339767083,16.256050411234206,2510.3,Continuing
6,215,1688.1,1637.000996292933,1539.6720725189111,16.221487295670325,2510.3,Continuing
7,146,1722.5,1643.3287315797882,1602.2760223546568,6.842118204188552,2510.3,Continuing
8,119,1736.3,1710.2614859814328,1689.2974964262248,3.4939982592013266,2510.3,Continuing
9,279,1805.2,1731.2285891953857,1708.618396078234,3.768365519525304,2510.3,Continuing
10,246,1564.0,1824.5272844211308,1810.7480989348196,2.29653091438521,2510.3,Continuing
11,188,1681.2,1802.604167355633,1757.212246922104,7.565320072254855,2510.3,Continuing
12,46,1798.3,1784.8706461886334,1746.3101523221012,6.426748977755347,2510.3,Continuing
13,266,1667.4,1780.3450818343474,1768.5929404267233,1.958690234604022,2510.3,Continuing
14,150,1846.5,1774.3704121965081,1714.0108190525807,10.05993219065457,2510.3,Continuing
15,193,1784.5,1717.8853580718278,1697.7597659366838,3.354265355857332,2510.3,Continuing
16,33,1819.0,1728.157218404105,1716.5190019517286,1.9397027420627375,2510.3,Continuing
17,158,1688.1,1776.4789343493621,1772.2993668295044,0.6965945866429717,2510.3,Continuing
18,291,1577.8,1435.5085580433995,1327.7170455199102,17.965252087248224,2510.3,Continuing
19,285,1812.1,1076.9674062958056,987.8799654444301,14.847906808562584,2510.3,Continuing
20,216,1371.1,901.1629886023774,720.598618535071,30.094061677884397,2510.3,Continuing
21,35,1357.3,1207.4276351440872,1059.9657697009193,24.576977573861292,2510.3,Continuing
22,287,1615.8,1385.3709191336322,1323.7214315743508,10.27491459321355,2510.3,Continuing
23,54,1429.7,1627.5642676069967,1560.1494123136563,11.23580921555675,2510.3,Continuing
24,14,1564.0,1576.7620182035375,1559.358606657639,2.9005685909830956,2510.3,Continuing
25,173,1522.7,1540.53226108434,1534.679694829197,0.9754277091905018,2510.3,Continuing
26,213,1405.6,1453.5227040437887,1420.811285036522,5.451903167877789,2510.3,Continuing
27,167,1731.7,1260.218602235809,1143.574602299449,19.44066665605999,2510.3,Continuing
28,102,1575.5,1354.414946127336,1300.9230948200047,8.915308551221862,2510.3,Continuing
29,126,1391.8,1250.9854198110736,1137.297524140577,18.947982611749417,2510.3,Continuing
30,110,1241.0,1217.6196990599335,1113.9893882899032,17.271718461671703,2510.3,Continuing
31,92,1280.7,1251.522996818583,1185.9261870769328,10.932801623608338,2510.3,Continuing
32,10,1218.4,1236.6024083937812,1212.7690385879523,3.9722283009714814,2510.3,Continuing
33,49,1550.3,1224.061400950858,1198.8480245570258,4.202229398972003,2510.3,Continuing
34,262,1309.1,1676.8108998307296,1661.1764644929335,2.60573922296602,2510.3,Continuing
35,38,1426.2,1172.2750649180057,1135.9639943775883,6.051845090069556,2510.3,Continuing
36,223,1412.5,1379.8895877107236,1281.4184840645466,16.41185060769616,2510.3,Continuing
37,86,1453.8,1098.5695685667647,964.5727325609323,22.332806000972067,2510.3,Continuing
38,304,1302.8,1046.3795426323409,928.592623185831,19.631153241084974,2510.3,Continuing
39,13,1299.8,1264.3720730621783,1207.952430482725,9.40327376324222,2510.3,Continuing
40,52,1332.7,1289.5067790302983,1268.8957373005878,3.4351736216184046,2510.3,Continuing
41,301,1359.7,1359.997771863511,1332.187369330664,4.635067088807828,2510.3,Continuing
42,199,1369.5,1349.4593493046036,1329.8773150974148,3.2636723678647974,2510.3,Continuing
43,103,1314.2,1321.035783583541,1284.8451101353203,6.031778908036785,2510.3,Continuing
44,251,1369.5,1292.9127208266702,1261.2323121278023,5.280068116477995,2510.3,Continuing
45,120,1275.3,1381.1196411936423,1365.6409113923094,2.5797883002221482,2510.3,Continuing
46,24,1383.7,1297.9212189973612,1256.5462970592866,6.895820323012434,2510.3,Continuing
47,94,1376.3,1290.751345228518,1235.364768847213,9.231096063550812,2510.3,Continuing
48,308,1258.6,1368.1688574284135,1340.7437502443863,4.570851197337879,2510.3,Continuing
49,155,1344.4,1231.9085394334202,1168.1587510149711,10.624964736408165,2510.3,Continuing
50,302,1311.1,1177.0962982857127,1133.996091723298,7.1833677604024615,2510.3,Continuing
51,4,1322.1,1141.4714809624447,1097.6905375205781,7.2968239069777665,2510.3,Continuing
52,269,1368.5,1100.2811063775819,1088.552250799723,1.9548092629765008,2510.3,Continuing
53,50,1371.4,970.0530576378001,891.4006107277393,13.108741151676794,2510.3,Continuing
