Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
0,195,1296.0,,,,2510.3,Initial selection
1,284,1348.6,1314.6466654633,1274.4117334511727,5.747847430303911,2510.3,Continuing
2,131,1391.2,1363.6825215248718,1342.2210499917476,3.0659245047320454,2510.3,Continuing
3,88,1294.9,1409.3740971856134,1373.1867223758443,5.169624972824166,2510.3,Continuing
4,95,1277.7,1411.8406061278688,1363.8794699515092,6.851590882337069,2510.3,Continuing
5,42,1350.3,1350.0956891757246,1302.403219902108,6.813209896230934,2510.3,Continuing
6,58,1276.5,1352.4254312873666,1331.0665875912591,3.0512633851582036,2510.3,Continuing
7,307,1344.0,1382.4560392105552,1357.9605965643627,3.4993489494560714,2510.3,Continuing
8,72,1317.0,1341.0885837168394,1329.0051497711304,1.7262048493869973,2510.3,Continuing
9,145,1285.0,1347.107261012925,1333.353324976503,1.964848005203115,2510.3,Continuing
10,133,1312.0,1331.6539773835061,1306.7505553699702,3.557631716219424,2510.3,Continuing
11,286,1297.5,1269.3871757797922,1236.513171988625,4.696286255881045,2510.3,Continuing
12,137,1308.0,1114.6705243030221,1026.1579219691375,12.644657476269222,2510.3,Continuing
13,242,1305.4,298.04943826429405,77.17107901817832,31.55405132087368,2510.3,Continuing
14,81,1280.8,1131.192715637629,1019.2870913004816,15.986517762449605,2510.3,Continuing
15,255,1280.2,1305.5186127855736,1244.330785027692,8.741118251125947,2510.3,Continuing
16,56,1357.9,353.32604875134064,133.03170958521906,31.470619880874512,2510.3,Continuing
17,295,1276.7,1370.7625773174548,1308.3699067289258,8.913238655504152,2510.3,Continuing
18,114,1269.0,1241.583977989131,1195.2643542993903,6.617089098534364,2510.3,Continuing
19,7,1306.9,1227.0146900931659,1204.3635540672649,3.2358765751287213,2510.3,Continuing
20,140,1521.3,236.56761696701614,16.403681944164134,31.451990717550284,2510.3,Continuing
21,51,1462.7,221.5191299407893,0.15970070107129014,31.622775605674,2510.3,Continuing
22,272,1555.8,578.1801089636292,363.7772056925662,30.628986181580434,2510.3,Continuing
23,230,1475.8,275.613149380282,54.35515420100184,31.60828502561145,2510.3,Continuing
24,221,1506.8,637.9889227780955,426.70445224955336,30.183495789791735,2510.3,Continuing
25,163,1383.5,658.2623269469767,447.3788406155604,30.126212333059467,2510.3,Continuing
26,253,1414.5,800.0500970067436,593.6502949510673,29.485686007953763,2510.3,Continuing
27,297,1404.2,565.9933137923814,348.9429981348027,31.007187951082674,2510.3,Continuing
28,310,1390.4,849.1865119497297,658.3030174967902,27.269070636134217,2510.3,Continuing
29,109,1437.3,1298.7287642164051,1184.3640702539615,16.337813423206253,2510.3,Continuing
30,294,1390.4,1148.4228736551765,985.932086056682,23.2129696569278,2510.3,Continuing
31,125,1272.6,1043.3794586186164,892.0857969907454,21.613380232552977,2510.3,Continuing
32,254,1324.3,1214.3816663547655,1110.160275106495,14.888770178324373,2510.3,Continuing
33,190,1243.6,1122.1033193997735,995.91029729953,18.027574585749065,2510.3,Continuing
34,29,1254.0,1157.1212685755438,1055.8009428121734,14.474332251910065,2510.3,Continuing
35,209,1309.8,1159.9024161539255,1041.6804395061306,16.888853806827832,2510.3,Continuing
36,234,1212.6,1115.6051728410516,1005.9678100279205,15.662480401875882,2510.3,Continuing
37,143,1216.8,1216.4706878548486,1123.4202488822898,13.292919853222696,2510.3,Continuing
38,48,1451.7,1084.0358766472723,949.9403594432524,19.156502457717142,2510.3,Continuing
39,28,1230.6,1019.390189406736,896.6599020089757,17.53289819968004,2510.3,Continuing
40,161,1167.2,1054.3997992008385,933.2416400244588,17.308308453768518,2510.3,Continuing
41,97,1420.0,892.2930090213476,707.342588513359,26.421488643998376,2510.3,Continuing
42,149,1304.3,905.2320045714222,727.2317620167773,25.428606079234974,2510.3,Continuing
43,153,1194.0,889.2639969905322,742.04501722354,21.03128282385603,2510.3,Continuing
