Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
0,215,1688.1,,,,2510.3,Initial selection
1,33,1819.0,726.5951994697068,420.3270307934411,30.62681686762657,2510.3,Continuing
2,119,1736.3,1846.2049501284484,1793.030859357963,5.317409077048547,2510.3,Continuing
3,188,1681.2,1851.235057908156,1786.133541048265,6.510151685989104,2510.3,Continuing
4,46,1798.3,1829.7974814730678,1752.7303392238455,7.70671422492224,2510.3,Continuing
5,150,1846.5,1816.9925125885627,1711.7461799925466,10.524633259601618,2510.3,Continuing
6,193,1784.5,1810.0055720299092,1740.3541946890832,6.965137734082599,2510.3,Continuing
7,158,1688.1,1784.3413962318832,1778.1228148872424,0.6218581344640752,2510.3,Continuing
8,279,1805.2,1638.862266388964,1461.3813839980185,17.748088239094542,2510.3,Continuing
9,146,1722.5,1406.0869170038188,1204.6190901401392,20.146782686367963,2510.3,Continuing
10,266,1667.4,1237.2501665169946,1128.653159574817,10.859700694217752,2510.3,Continuing
11,246,1564.0,1271.6487761941503,1072.632145049069,19.901663114508125,2510.3,Continuing
12,291,1577.8,1275.4605966936754,1041.3944982504727,23.40660984432027,2510.3,Continuing
13,285,1812.1,1076.7578021341271,892.9478094354425,18.380999269868454,2510.3,Continuing
14,77,1653.6,629.3270717792811,318.62656868682836,31.070050309245275,2510.3,Continuing
15,142,1340.1,654.2668219845622,349.0680097631904,30.519881222137176,2510.3,Continuing
16,21,1860.3,1119.6084091170787,927.4909106898846,19.211749842719414,2510.3,Continuing
17,287,1615.8,547.592718549354,234.28411601410838,31.330860253524563,2510.3,Continuing
18,14,1564.0,1622.2668838729328,1584.5131125152727,3.775377135766009,2510.3,Continuing
19,173,1522.7,1577.1846096745462,1559.8925808207018,1.7292028853844457,2510.3,Continuing
20,54,1429.7,1494.6683336407646,1351.7525875781448,14.29157460626198,2510.3,Continuing
21,213,1405.6,1470.4568498760514,1406.8083956871455,6.364845418890573,2510.3,Continuing
22,35,1357.3,1361.9345654362542,1303.9301428786162,5.800442255763799,2510.3,Continuing
23,167,1731.7,1288.2962797807224,1076.8455570949077,21.145072268581483,2510.3,Continuing
24,102,1575.5,1297.757945813541,1170.9659348154655,12.67920109980755,2510.3,Continuing
25,216,1371.1,1485.5772158509567,1288.1658624583138,19.741135339264304,2510.3,Continuing
26,126,1391.8,1309.7366827846538,1112.0492709811258,19.76874118035281,2510.3,Continuing
27,49,1550.3,1244.007435945102,1195.7740017925685,4.823343415253366,2510.3,Continuing
28,262,1309.1,1686.641330579274,1658.388977978042,2.8252352601231876,2510.3,Continuing
29,38,1426.2,1184.0543216405192,1121.0083087792727,6.304601286124641,2510.3,Continuing
30,223,1412.5,1407.7839468479397,1235.3892206018782,17.239472624606144,2510.3,Continuing
31,10,1218.4,1171.1674862471914,903.864234424227,26.730325182296447,2510.3,Continuing
32,110,1241.0,1249.4191440565464,1157.8760282886974,9.154311576784902,2510.3,Continuing
33,92,1280.7,1242.748189147343,1065.3839477930997,17.73642413542434,2510.3,Continuing
34,86,1453.8,1182.8859900571667,957.9128541710409,22.49731358861259,2510.3,Continuing
35,304,1302.8,1121.9710725511825,923.7953730819879,19.81756994691945,2510.3,Continuing
36,13,1299.8,1301.2361614463557,1206.2347893164151,9.500137212994053,2510.3,Continuing
37,52,1332.7,1304.1939238550835,1269.3869026764562,3.4807021178627324,2510.3,Continuing
38,301,1359.7,1378.0794605614735,1331.2211771475158,4.685828341395777,2510.3,Continuing
39,199,1369.5,1363.0770149189632,1330.1425092105728,3.293450570839032,2510.3,Continuing
40,103,1314.2,1343.9675525076498,1282.9437234424922,6.102382906515762,2510.3,Continuing
41,94,1376.3,1319.5403669250268,1231.3876076877063,8.815275923732045,2510.3,Continuing
42,308,1258.6,1365.9005335459074,1322.1520748601474,4.374845868576003,2510.3,Continuing
43,120,1275.3,1326.7893058892087,1266.8204911619705,5.996881472723812,2510.3,Continuing
44,251,1369.5,1296.9215809980935,1274.026021641219,2.2895559356874693,2510.3,Continuing
45,24,1383.7,1332.8129231724117,1262.8874336735919,6.992548949881982,2510.3,Continuing
46,155,1344.4,1275.7952117672053,1168.9313173591836,10.686389440802165,2510.3,Continuing
47,302,1311.1,1206.1940361572385,1134.0620369917624,7.213199916547614,2510.3,Continuing
48,4,1322.1,1169.8805620051576,1096.6051576243563,7.327540438080137,2510.3,Continuing
49,98,1243.4,1157.973170462375,943.7701860146457,21.420298444772946,2510.3,Continuing
50,105,1358.2,1232.9816519432516,1160.9941792295394,7.198747271371205,2510.3,Continuing
51,84,1278.2,1246.7161884707286,1090.941153537728,15.577503493300055,2510.3,Continuing
52,311,1376.7,1254.1656989247947,1088.9565650067789,16.520913391801578,2510.3,Continuing
53,141,1273.3,1302.9898419106141,1200.4311950500044,10.255864686060981,2510.3,Continuing
54,53,1372.9,1286.43612063926,1213.877704189218,7.2558416450042,2510.3,Continuing
55,67,1438.6,1318.3759729541819,1245.8438836297055,7.253208932447639,2510.3,Continuing
56,197,1348.9,1317.5079002773964,1265.7368230495176,5.1771077227878886,2510.3,Continuing
57,50,1371.4,1266.5056976666708,1216.4540668989353,5.005163076773558,2510.3,Continuing
58,63,1423.8,1339.0989665922555,1315.1009045158007,2.3998062076454736,2510.3,Continuing
59,134,1282.2,1373.342047349854,1288.1285570580985,8.521349029175548,2510.3,Continuing
60,2,1382.2,1226.0148962951948,1032.896545544797,19.311835075039784,2510.3,Continuing
61,269,1368.5,1094.1968041386258,1071.9241892987925,2.2272614839833245,2510.3,Continuing
62,16,1328.3,1043.148665743488,795.8380688200962,24.731059692339173,2510.3,Continuing
63,135,1354.2,816.1862987131966,544.3502006498529,27.18360980633437,2510.3,Continuing
64,267,1352.2,605.7264264607304,305.29374859318386,30.04326778675466,2510.3,Continuing
65,165,1250.8,1327.2042464226904,1138.3524165105023,18.88518299121882,2510.3,Continuing
