Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
0,234,1212.6,,,,2510.3,Initial selection
1,209,1309.8,1245.5079141952572,1178.15847425791,7.483271104149692,2510.3,Continuing
2,29,1254.0,1319.8959167272003,1231.4497710080354,9.827349524351646,2510.3,Continuing
3,143,1216.8,1293.483770915152,1227.992769025952,7.276777987688907,2510.3,Continuing
4,254,1324.3,1282.6245820244526,1212.5731036555921,7.7834975965400535,2510.3,Continuing
5,125,1272.6,1314.6385383628842,1264.7883927643998,5.53890506649828,2510.3,Continuing
6,190,1243.6,1288.3586517208914,1247.2168674085565,4.571309368037225,2510.3,Continuing
7,294,1390.4,1235.3842981266916,1181.028257235694,6.039560098999758,2510.3,Continuing
8,310,1390.4,1332.4168625354705,1230.6205462396372,11.310701810648156,2510.3,Continuing
9,109,1437.3,1400.5875662476162,1332.787827972767,7.533304252761035,2510.3,Continuing
10,48,1451.7,1374.8844451451769,1298.67714531661,8.46747775872966,2510.3,Continuing
11,297,1404.2,1342.8735144709317,1259.040205992944,9.314812053109744,2510.3,Continuing
12,97,1420.0,1253.8555724067498,1144.9236393130486,12.103548121522346,2510.3,Continuing
13,163,1383.5,1277.117679661209,1103.8335162591675,19.253795933560173,2510.3,Continuing
14,230,1475.8,1434.4205046943664,1332.3283096048588,11.34357723216751,2510.3,Continuing
15,221,1506.8,1361.4776142210494,1262.2517048018324,11.025101046579678,2510.3,Continuing
16,253,1414.5,1461.433980348579,1390.0832383279621,7.927860224513006,2510.3,Continuing
17,149,1304.3,1321.297329943457,1260.7062883204,6.732337958117454,2510.3,Continuing
18,241,1218.8,1176.6619278542141,1062.2767360957707,12.70946575093815,2510.3,Continuing
19,268,1263.6,1219.8294000314868,1113.085070125174,11.860481100701426,2510.3,Continuing
20,272,1555.8,1235.035790063824,1089.2536532044483,16.19801520659729,2510.3,Continuing
21,51,1462.7,1342.5604104978447,1234.1605994613249,12.0444234485022,2510.3,Continuing
22,271,1061.7,1210.8849526410302,1079.3537547237784,14.614577546361309,2510.3,Continuing
23,22,1267.8,1168.3225529201563,1068.0784874803048,11.13822949331684,2510.3,Continuing
24,166,1091.4,1299.6177877044383,1200.0436759003915,11.063790200449652,2510.3,Continuing
25,116,1010.8,1173.8040428757427,1085.3569353746072,9.827456389015058,2510.3,Continuing
26,218,1169.2,1171.5645501327576,1081.396472848916,10.018675253760199,2510.3,Continuing
27,196,1150.6,1174.2367188895187,1084.8965032368876,9.92669062807011,2510.3,Continuing
28,161,1167.2,1145.4720734859386,1100.4698102388047,5.000251471903762,2510.3,Continuing
29,28,1230.6,1141.295576671035,1103.6968732549292,4.1776337129006516,2510.3,Continuing
30,153,1194.0,1194.3234528687315,1135.8721850606526,6.494585312008762,2510.3,Continuing
31,182,1150.6,1124.0795616943944,932.6545844733371,21.269441913450823,2510.3,Continuing
32,60,1340.8,1189.9271181406216,1108.6468659761758,9.03113912938285,2510.3,Continuing
33,164,1282.2,1285.4645345801862,1164.2075272020056,13.47300081979783,2510.3,Continuing
34,180,1182.0,1289.9277641428641,1168.044387767264,13.542597375066679,2510.3,Continuing
35,211,1243.0,1287.8357806698841,1217.7278373421932,7.789771480854543,2510.3,Continuing
36,258,1224.7,1267.5767290689382,1217.1941377106766,5.598065706473505,2510.3,Continuing
37,168,1258.8,1213.9812917622128,1162.9938148710721,5.665275210126745,2510.3,Continuing
38,243,1194.0,1206.7877392312148,1155.0990845117099,5.743183857722775,2510.3,Continuing
39,66,1157.5,1205.6967379735333,1149.413575912662,6.253684673430138,2510.3,Continuing
40,85,1175.4,1178.9433966366412,1128.9138921100819,5.558833836284367,2510.3,Continuing
41,23,1207.8,1129.8571601380465,1062.229815270065,7.5141494297757285,2510.3,Continuing
42,128,1172.0,1144.7570996592224,1059.2401184864423,9.501886796975572,2510.3,Continuing
43,290,1005.9,1167.8729338296112,1068.644461661389,11.02538579646912,2510.3,Continuing
44,70,1087.0,1122.5035348786396,1064.346930053417,6.461844980580271,2510.3,Continuing
45,247,1036.9,1096.613478270727,1054.6512287206622,4.662472172229423,2510.3,Continuing
46,277,1172.0,1035.6921875763555,928.2551816421756,11.937445103797783,2510.3,Continuing
47,0,1167.2,1021.4951548473823,950.2052374583236,7.921101932117637,2510.3,Continuing
48,217,1178.9,992.0977414497074,875.591457446124,12.945142667064829,2510.3,Continuing
49,17,1188.6,1258.9270973475232,1151.3373170145662,11.954420036995218,2510.3,Continuing
50,152,1163.0,1204.3143416134417,1177.0732599792625,3.0267868482421303,2510.3,Continuing
51,207,1019.0,992.4927952056644,840.068643686811,16.93601683542815,2510.3,Continuing
52,104,1032.1,982.4005448190067,910.987493752621,7.934783451820629,2510.3,Continuing
53,129,1173.8,947.7299077401891,888.9680980958179,6.529089960485688,2510.3,Continuing
54,303,1221.6,1190.4017769433578,1127.4178849159043,6.998210225272607,2510.3,Continuing
55,59,1145.8,757.7927614537214,570.8509347716197,20.77131407578908,2510.3,Continuing
56,242,1305.4,674.2101104140315,410.81132282310426,29.26653195454748,2510.3,Continuing
57,81,1280.8,1320.1997175806225,1265.832081743991,6.040848426292394,2510.3,Continuing
58,255,1280.2,1299.58192993238,1270.8414414387807,3.1933876103999146,2510.3,Continuing
59,137,1308.0,1061.5095829937925,899.0302714171014,18.053256841854562,2510.3,Continuing
60,131,1391.2,1337.6771031868727,1263.6823357481376,8.221640826526126,2510.3,Continuing
61,284,1348.6,1384.4140499761622,1370.4374181066612,1.5529590966112254,2510.3,Continuing
62,95,1277.7,1380.5023997177298,1330.400518791385,5.566875658482771,2510.3,Continuing
63,88,1294.9,1337.5257839137194,1301.80117211958,3.969401310459923,2510.3,Continuing
64,133,1312.0,1287.7031777242873,1272.5919686394,1.6790232316541618,2510.3,Continuing
65,307,1344.0,1297.7757370636396,1292.3218278456307,0.6059899131121038,2510.3,Continuing
66,286,1297.5,1313.3375889457323,1303.3799784693656,1.1064011640407296,2510.3,Continuing
67,42,1350.3,1295.222491861735,1274.138468470217,2.342669265724215,2510.3,Continuing
68,72,1317.0,1333.336598282551,1326.0810933396751,0.8061672158750887,2510.3,Continuing
69,145,1285.0,1308.0162510148934,1302.5124934090645,0.6115286228698863,2510.3,Continuing
70,58,1276.5,1269.5449012984268,1264.4737868030206,0.5634571661562302,2510.3,Continuing
71,195,1296.0,1270.7714148700354,1268.6846680766612,0.23186075481935212,2510.3,Continuing
72,56,1357.9,807.1268580309213,546.8106936061522,28.9240182694188,2510.3,Continuing
73,295,1276.7,1390.0967326459745,1339.7280598758712,5.596519196678137,2510.3,Continuing
74,114,1269.0,1254.3503243065636,1217.378891512717,4.10793697709407,2510.3,Continuing
75,7,1306.9,1244.4798576239925,1227.2867401211108,1.9103463892090675,2510.3,Continuing
76,80,1125.0,321.92834863650444,37.796958898919286,31.57015441528724,2510.3,Continuing
77,111,1274.7,284.94667005276494,0.34175214631251066,31.622768656272495,2510.3,Continuing
78,139,1350.4,1306.0001490679188,1242.986261850412,7.001543024167434,2510.3,Continuing
79,201,1586.7,285.5160536018379,0.9142659351318418,31.622420851856226,2510.3,Continuing
80,123,1729.4,846.799622393896,582.0583467114384,29.415697298050848,2510.3,Continuing
81,93,1755.2,331.7916114743956,47.27218451251676,31.61326966243098,2510.3,Continuing
82,157,1779.7,369.3642209406662,84.95956299717352,31.60051754927696,2510.3,Continuing
83,288,1768.0,394.96715551867135,110.92825325040681,31.559878029807177,2510.3,Continuing
84,147,1736.3,288.58850610480295,3.9839462947848485,31.622728867779788,2510.3,Continuing
85,55,1463.0,284.68527524574057,0.08029008249995329,31.622776129248958,2510.3,Continuing
86,132,1478.4,968.3406777608258,720.659811422319,27.52009625983409,2510.3,Continuing
87,65,1362.9,297.99881995480587,13.41575376418978,31.62034068784623,2510.3,Continuing
88,309,1212.0,284.6222143284584,0.01722493054032552,31.622776599768677,2510.3,Continuing
89,239,1144.8,837.1440234274448,588.318042768247,27.647331184355313,2510.3,Continuing
