Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
0,215,1688.1,,,,2510.3,Initial selection
1,33,1819.0,665.3415657344536,420.3270307934411,30.62681686762657,2510.3,Continuing
2,119,1736.3,1835.5701319743514,1793.030859357963,5.317409077048547,2510.3,Continuing
3,188,1681.2,1838.214754536178,1786.133541048265,6.510151685989104,2510.3,Continuing
4,46,1798.3,1814.3840530232235,1752.7303392238455,7.70671422492224,2510.3,Continuing
5,150,1846.5,1795.9432460693595,1711.7461799925466,10.524633259601618,2510.3,Continuing
6,193,1784.5,1796.075296561744,1740.3541946890832,6.965137734082599,2510.3,Continuing
7,158,1688.1,1783.097679962955,1778.1228148872424,0.6218581344640752,2510.3,Continuing
8,279,1805.2,1603.366089910775,1461.3813839980185,17.748088239094542,2510.3,Continuing
9,146,1722.5,1365.793351631083,1204.6190901401392,20.146782686367963,2510.3,Continuing
10,266,1667.4,1215.530765128559,1128.653159574817,10.859700694217752,2510.3,Continuing
11,246,1564.0,1231.845449965134,1072.632145049069,19.901663114508125,2510.3,Continuing
12,291,1577.8,1228.6473770050347,1041.3944982504727,23.40660984432027,2510.3,Continuing
13,285,1812.1,1039.99580359439,892.9478094354425,18.380999269868454,2510.3,Continuing
14,77,1653.6,567.1869711607906,318.62656868682836,31.070050309245275,2510.3,Continuing
15,142,1340.1,593.2270595402878,349.0680097631904,30.519881222137176,2510.3,Continuing
16,21,1860.3,1081.1849094316399,927.4909106898846,19.211749842719414,2510.3,Continuing
17,287,1615.8,484.93099804230485,234.28411601410838,31.330860253524563,2510.3,Continuing
18,14,1564.0,1614.7161296014008,1584.5131125152727,3.775377135766009,2510.3,Continuing
19,173,1522.7,1573.7262039037773,1559.8925808207018,1.7292028853844457,2510.3,Continuing
20,54,1429.7,1466.0851844282406,1351.7525875781448,14.29157460626198,2510.3,Continuing
21,213,1405.6,1457.7271590382702,1406.8083956871455,6.364845418890573,2510.3,Continuing
22,35,1357.3,1350.3336809247267,1303.9301428786162,5.800442255763799,2510.3,Continuing
23,167,1731.7,1246.0061352435596,1076.8455570949077,21.145072268581483,2510.3,Continuing
24,102,1575.5,1272.399543613926,1170.9659348154655,12.67920109980755,2510.3,Continuing
25,216,1371.1,1446.0949451724282,1288.1658624583138,19.741135339264304,2510.3,Continuing
26,126,1391.8,1270.1992004239482,1112.0492709811258,19.76874118035281,2510.3,Continuing
27,49,1550.3,1234.3607491145954,1195.7740017925685,4.823343415253366,2510.3,Continuing
28,262,1309.1,1680.9908600590275,1658.388977978042,2.8252352601231876,2510.3,Continuing
29,38,1426.2,1171.4451190682698,1121.0083087792727,6.304601286124641,2510.3,Continuing
30,223,1412.5,1373.3050015987274,1235.3892206018782,17.239472624606144,2510.3,Continuing
31,10,1218.4,1117.7068358825986,903.864234424227,26.730325182296447,2510.3,Continuing
32,110,1241.0,1231.1105209029765,1157.8760282886974,9.154311576784902,2510.3,Continuing
33,92,1280.7,1207.2753408764943,1065.3839477930997,17.73642413542434,2510.3,Continuing
34,86,1453.8,1137.8913628799417,957.9128541710409,22.49731358861259,2510.3,Continuing
35,304,1302.8,1082.3359326573436,923.7953730819879,19.81756994691945,2510.3,Continuing
36,13,1299.8,1282.2358870203675,1206.2347893164151,9.500137212994053,2510.3,Continuing
37,52,1332.7,1297.232519619358,1269.3869026764562,3.4807021178627324,2510.3,Continuing
38,301,1359.7,1368.7078038786822,1331.2211771475158,4.685828341395777,2510.3,Continuing
39,199,1369.5,1356.4901137772852,1330.1425092105728,3.293450570839032,2510.3,Continuing
40,103,1314.2,1331.7627866946184,1282.9437234424922,6.102382906515762,2510.3,Continuing
41,251,1369.5,1302.4840122180813,1259.7788750552995,5.338142145347719,2510.3,Continuing
42,120,1275.3,1386.1911479480157,1365.2933315525256,2.612227049436243,2510.3,Continuing
43,24,1383.7,1310.992369437985,1255.373787651678,6.952322723288376,2510.3,Continuing
44,94,1376.3,1308.5369236216386,1234.2927505537355,9.280521633487881,2510.3,Continuing
45,308,1258.6,1377.6254218839144,1340.7979462398541,4.603434455507553,2510.3,Continuing
46,155,1344.4,1254.4224325974253,1168.9313172185593,10.686389422358248,2510.3,Continuing
47,302,1311.1,1191.7676362884117,1134.0620369838587,7.213199913069142,2510.3,Continuing
48,4,1322.1,1155.2254710281939,1096.605141122025,7.327541238271102,2510.3,Continuing
49,141,1273.3,1116.703895381248,980.9257999431585,16.97226192976118,2510.3,Continuing
50,311,1376.7,1248.4199381108092,1157.3494960715134,11.38380525491197,2510.3,Continuing
51,98,1243.4,1228.3988936679032,1062.871574318167,20.69091491871702,2510.3,Continuing
52,84,1278.2,1242.5567765404146,1128.8532114910554,14.212945631169909,2510.3,Continuing
53,105,1358.2,1249.7310935349085,1196.850893768754,6.61002497076931,2510.3,Continuing
54,53,1372.9,1271.924437379144,1213.8777042034844,7.255841646957443,2510.3,Continuing
55,197,1348.9,1306.3505704483737,1265.2652970744393,5.135659171741805,2510.3,Continuing
56,67,1438.6,1304.6755594735375,1246.5592393772258,7.264540012038973,2510.3,Continuing
57,50,1371.4,1256.4953715135548,1216.4540668991008,5.005163076806743,2510.3,Continuing
58,63,1423.8,1334.2993519285887,1315.1009034851613,2.399806055428434,2510.3,Continuing
59,134,1282.2,1356.2993492914052,1288.1285570579348,8.521349029183806,2510.3,Continuing
60,2,1382.2,1187.3912393001945,1032.8965620825643,19.31183465220377,2510.3,Continuing
61,269,1368.5,1089.7422812291588,1071.9241892431123,2.227261498255804,2510.3,Continuing
62,16,1328.3,993.6865462758265,795.8380687263491,24.731059693684664,2510.3,Continuing
63,135,1354.2,761.8190791005741,544.3502006499008,27.183609806334168,2510.3,Continuing
64,267,1352.2,545.6398908911035,305.29374859739255,30.043267786713862,2510.3,Continuing
65,36,1245.4,1297.3733353550922,1213.8889071790904,10.435553522000216,2510.3,Continuing
66,165,1250.8,1296.2897966630376,1169.5244395438117,15.84566963990323,2510.3,Continuing
67,270,1300.3,1259.1896879052276,1238.3299449799697,2.607467865657231,2510.3,Continuing
68,219,1804.2,372.6791212694982,121.09575730286156,31.447920495829578,2510.3,Continuing
69,299,1777.6,1821.322100364371,1785.965691856871,4.419551063437494,2510.3,Continuing
70,189,1818.0,1806.9136031151347,1784.3744284328977,2.817396835279634,2510.3,Continuing
71,186,1741.8,1813.4903237699107,1806.000864186011,0.9361824479874608,2510.3,Continuing
72,82,1746.6,1800.6485764236218,1794.4727266694463,0.7719812192719248,2510.3,Continuing
73,278,1743.5,1679.1625637670925,1670.7893950667071,1.046646087548175,2510.3,Continuing
74,222,1792.1,1723.2588102592276,1716.3890884847206,0.8587152218133857,2510.3,Continuing
75,231,1547.3,2094.202460671756,1927.6957591989049,20.813337684106372,2510.3,Continuing
76,121,1795.5,1792.9946695736933,1789.9943511789606,0.37503979934158416,2510.3,Continuing
77,117,1810.0,1705.2281257533798,1675.7859450511999,3.6802725877724995,2510.3,Continuing
78,276,1629.9,1715.0531875803963,1561.3347813590808,19.214800777664422,2510.3,Continuing
79,18,1592.9,1216.343137583896,1147.4625103239123,8.610078407497943,2510.3,Continuing
80,12,1455.4,1373.3212249342712,1209.4854170103135,20.479475990494713,2510.3,Continuing
