Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
0,195,1296.0,,,,2510.3,Initial selection
1,137,1308.0,1333.9282635641243,1262.6236298062151,7.130463375790928,2510.3,Continuing
2,7,1306.9,1334.3996535459828,1238.4564800898918,9.594317345609104,2510.3,Continuing
3,242,1305.4,1341.4376688214197,1290.3056993614666,5.1131969459953135,2510.3,Continuing
4,56,1357.9,1316.8282597982031,1303.1277343143443,1.3700525483858907,2510.3,Continuing
5,131,1391.2,1385.493109252776,1364.4853865183482,2.100772273442789,2510.3,Continuing
6,284,1348.6,1387.3299754459795,1379.5204449685834,0.7809530477395924,2510.3,Continuing
7,95,1277.7,1382.5209710959443,1364.9547492780548,1.7566221817889447,2510.3,Continuing
8,88,1294.9,1449.1878014985991,1412.4849087583043,3.670289274029484,2510.3,Continuing
9,295,1276.7,1377.5331772487073,1355.5219833508927,2.2011193897814483,2510.3,Continuing
10,114,1269.0,1368.7699322265403,1343.0328959587296,2.573703626781068,2510.3,Continuing
11,307,1344.0,1363.9675177252498,1328.6865837694422,3.528093395580762,2510.3,Continuing
12,42,1350.3,1357.2326975006777,1309.574918154386,4.765777934629166,2510.3,Continuing
13,72,1317.0,1347.0053221629119,1334.336878587055,1.2668443575856756,2510.3,Continuing
14,133,1312.0,1351.6272411767466,1328.9089101069326,2.2718331069813993,2510.3,Continuing
15,145,1285.0,1329.2833616164535,1313.1034100583374,1.6179951558115995,2510.3,Continuing
16,58,1276.5,1325.692762230993,1311.4878554357956,1.4204906795197398,2510.3,Continuing
17,286,1297.5,1310.8609385377492,1280.0726611766947,3.0788277361054517,2510.3,Continuing
18,255,1280.2,1177.9562465318754,1016.9344447758806,16.10218017559948,2510.3,Continuing
19,81,1280.8,1320.2353148185296,1239.5381856363638,8.069712918216588,2510.3,Continuing
20,140,1521.3,330.92358879556343,16.40368129887628,31.451990749668713,2510.3,Continuing
21,51,1462.7,316.38745675863623,0.15970070189632798,31.62277560567399,2510.3,Continuing
22,272,1555.8,670.0671296979078,363.77727154047886,30.6289858157429,2510.3,Continuing
23,230,1475.8,370.4380016037814,54.355151332027,31.60828502717544,2510.3,Continuing
24,221,1506.8,728.539376393076,426.7044157838508,30.183496060922533,2510.3,Continuing
25,163,1383.5,748.6409459626198,447.3788210783713,30.126212488424848,2510.3,Continuing
26,253,1414.5,888.5071548581111,593.6502947628645,29.485686009524667,2510.3,Continuing
27,297,1404.2,659.0148776416621,348.9429981306743,31.00718795109878,2510.3,Continuing
28,310,1390.4,930.9937219348776,658.303015200447,27.269070673443053,2510.3,Continuing
29,109,1437.3,1347.7422044433774,1184.3640701915897,16.337813425178783,2510.3,Continuing
30,294,1390.4,1218.0617843285438,985.9320886325951,23.212969569594865,2510.3,Continuing
31,125,1272.6,1108.2195924428127,892.0857879241544,21.61338045186583,2510.3,Continuing
32,254,1324.3,1259.0479774495545,1110.1602760893823,14.88877013601722,2510.3,Continuing
33,190,1243.6,1176.1860261653387,995.9102657791847,18.027576038615393,2510.3,Continuing
34,29,1254.0,1200.5442653312903,1055.8009428113419,14.474332251994836,2510.3,Continuing
35,209,1309.8,1210.5689754137802,1041.6804350878888,16.888854032589148,2510.3,Continuing
36,234,1212.6,1162.592610229037,1005.9678042498526,15.662480597918442,2510.3,Continuing
37,143,1216.8,1256.3494458580017,1123.4202430874075,13.292920277059418,2510.3,Continuing
38,48,1451.7,1141.5053452528232,949.9403057938275,19.156503945899562,2510.3,Continuing
39,28,1230.6,1071.9889022064094,896.6599342158952,17.53289679905141,2510.3,Continuing
40,161,1167.2,1106.3247242124269,933.2416394803754,17.30830847320514,2510.3,Continuing
41,97,1420.0,971.5576459330277,707.3427909274347,26.421485500559292,2510.3,Continuing
42,149,1304.3,981.5178211061005,727.2317599025341,25.42860612035664,2510.3,Continuing
43,153,1194.0,952.3578454952396,742.0450172692504,21.03128282259893,2510.3,Continuing
44,277,1172.0,756.3120785976994,471.5871432485523,28.4724935349147,2510.3,Continuing
45,241,1218.8,578.6351961080585,269.60594956228397,30.902924654577454,2510.3,Continuing
46,268,1263.6,838.4491140393111,544.4001209191197,29.40489931201915,2510.3,Continuing
47,22,1267.8,829.4926613293286,537.8090924617568,29.16835688675718,2510.3,Continuing
48,218,1169.2,816.3530510061493,531.4951035337929,28.48579474723564,2510.3,Continuing
49,196,1150.6,932.0151178627339,671.1828482732733,26.083226958946064,2510.3,Continuing
50,247,1036.9,801.69742824738,517.4695498984752,28.422787834890485,2510.3,Continuing
51,271,1061.7,1114.0743218881992,974.9873937110095,13.908692817718958,2510.3,Continuing
52,116,1010.8,929.6842791923136,668.0479216573862,26.163635753492752,2510.3,Continuing
53,166,1091.4,808.2978420821482,530.1102175677395,27.818762451440875,2510.3,Continuing
54,60,1340.8,676.4528148601553,371.4232944375659,30.502952042258933,2510.3,Continuing
55,258,1224.7,1321.777347950331,1157.958332219915,16.381901573041592,2510.3,Continuing
56,182,1150.6,1249.3360011910593,1080.1930705396123,16.914293065144687,2510.3,Continuing
57,168,1258.8,1160.9354287276642,968.0669769722876,19.286845175537643,2510.3,Continuing
58,211,1243.0,1316.3769860438474,1133.35022987144,18.302675617240755,2510.3,Continuing
59,164,1282.2,1236.7893937434671,1056.4231209822733,18.036627276119383,2510.3,Continuing
60,23,1207.8,1133.5737710368842,939.5066679771228,19.406710305976134,2510.3,Continuing
61,85,1175.4,1126.1531172751281,989.1987612785719,13.695435599655623,2510.3,Continuing
62,70,1087.0,1045.0276375821154,860.8652569902475,18.416238059186785,2510.3,Continuing
63,243,1194.0,1031.0873719544234,877.002808829387,15.408456312503631,2510.3,Continuing
64,66,1157.5,1066.0654553322595,902.0210331722567,16.40444221600028,2510.3,Continuing
65,180,1182.0,1037.8399918109226,763.0688507679478,27.47711410429748,2510.3,Continuing
66,290,1005.9,978.4729041055043,710.3110962924462,26.816180781305807,2510.3,Continuing
67,128,1172.0,1008.8773957741948,784.8703073451622,22.400708842903263,2510.3,Continuing
68,104,1032.1,1059.6857846645958,865.8048144624677,19.388097020212818,2510.3,Continuing
69,129,1173.8,897.2664756250405,717.5885171780571,17.96779584469833,2510.3,Continuing
70,303,1221.6,1035.8225915315666,865.635705852171,17.018688567939567,2510.3,Continuing
71,0,1167.2,858.5693247072211,654.2963205221886,20.427300418503254,2510.3,Continuing
72,217,1178.9,825.0875249599198,573.6331081696019,25.1454416790318,2510.3,Continuing
73,152,1163.0,1087.2533587137282,942.5982211448902,14.465513756883794,2510.3,Continuing
74,17,1188.6,1126.8421700439042,961.7774989796192,16.50646710642849,2510.3,Continuing
